C_1,C_2,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,w8,w6,w4,w10,w1,w0,nf8,nf6,nf4,nf10,nf1,nf0,l8,l6,l4,l10,l1,l0,gdc,idd,gbw,pm
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.329999999999999E-5,2.34E-5,5.7999999999999995E-6,9.4E-6,4.4899999999999994E-5,5.0,1.0,7.0,1.0,1.0,3.0,9.399999999999999E-7,8.6E-7,9.399999999999999E-7,8.2E-7,6.6E-7,6.4E-7,50.786,3.2881E-4,5.3747E7,64.388
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.369999999999999E-5,2.03E-5,2.33E-5,7.8E-6,3.2699999999999995E-5,3.0,1.0,5.0,1.0,3.0,7.0,9.399999999999999E-7,9.000000000000001E-7,8.699999999999999E-7,7.900000000000001E-7,7.7E-7,5.599999999999999E-7,49.815,3.4859E-4,6.0316E7,62.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.24E-5,1.42E-5,2.23E-5,1.1E-5,5.0199999999999994E-5,1.0,1.0,8.0,3.0,1.0,7.0,9.399999999999999E-7,7.7E-7,5.699999999999999E-7,8.0E-7,7.4E-7,6.2E-7,50.294,3.3825E-4,5.5447E7,62.059
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.099999999999999E-5,2.53E-5,6.5999999999999995E-6,1.28E-5,5.2999999999999994E-5,5.0,1.0,7.0,1.0,3.0,5.0,9.3E-7,9.200000000000001E-7,9.399999999999999E-7,9.1E-7,7.4E-7,6.800000000000001E-7,51.359,3.2328E-4,5.1135E7,61.99
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.47E-5,2.16E-5,4.2999999999999995E-6,1.56E-5,6.259999999999999E-5,5.0,1.0,7.0,3.0,3.0,5.0,9.3E-7,8.8E-7,8.499999999999999E-7,9.399999999999999E-7,7.9E-7,7.2E-7,51.627,3.1207E-4,4.7617E7,60.549
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.58E-5,2.73E-5,1.64E-5,3.2699999999999995E-5,8.53E-5,3.0,1.0,5.0,3.0,3.0,1.0,9.399999999999999E-7,8.8E-7,8.699999999999999E-7,9.000000000000001E-7,8.8E-7,6.0E-7,48.954,3.3037E-4,5.1396E7,60.304
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.28E-5,2.84E-5,1.66E-5,3.11E-5,8.489999999999999E-5,3.0,3.0,5.0,3.0,5.0,5.0,9.399999999999999E-7,8.8E-7,8.699999999999999E-7,9.000000000000001E-7,8.7E-7,6.3E-7,49.244,3.2875E-4,4.9975E7,60.857
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.9E-5,2.84E-5,2.3E-5,2.84E-5,8.24E-5,3.0,5.0,1.0,5.0,1.0,3.0,9.200000000000001E-7,9.200000000000001E-7,9.1E-7,8.699999999999999E-7,9.0E-7,6.499999999999999E-7,49.462,3.2435E-4,4.9105E7,60.963
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.91E-5,2.8499999999999998E-5,2.38E-5,2.87E-5,8.25E-5,3.0,5.0,1.0,5.0,1.0,3.0,9.200000000000001E-7,9.200000000000001E-7,9.1E-7,8.699999999999999E-7,9.0E-7,6.4E-7,49.309,3.2704E-4,4.9672E7,60.918
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.699999999999999E-5,3.0E-5,2.4999999999999998E-6,2.54E-5,7.479999999999999E-5,3.0,8.0,3.0,5.0,1.0,5.0,9.399999999999999E-7,9.1E-7,9.000000000000001E-7,8.9E-7,8.7E-7,6.2E-7,49.146,3.2843E-4,5.0837E7,62.425
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.14E-5,3.28E-5,9.800000000000001E-6,7.2E-6,9.479999999999999E-5,5.0,3.0,8.0,3.0,3.0,3.0,9.399999999999999E-7,9.399999999999999E-7,9.399999999999999E-7,9.3E-7,3.0E-7,5.599999999999999E-7,49.605,3.475E-4,6.4669E7,63.001
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.13E-5,3.53E-5,7.0E-6,7.2E-6,9.02E-5,5.0,3.0,3.0,1.0,3.0,3.0,9.399999999999999E-7,9.399999999999999E-7,9.1E-7,9.3E-7,3.0E-7,5.7E-7,49.876,3.4432E-4,6.4071E7,64.272
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.34E-5,2.4E-5,2.8E-6,5.5E-6,4.17E-5,5.0,5.0,7.0,3.0,3.0,3.0,9.3E-7,9.399999999999999E-7,9.200000000000001E-7,9.3E-7,4.1E-7,5.4E-7,50.036,3.4502E-4,6.3009E7,66.121
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.2499999999999995E-5,3.84E-5,2.2E-6,7.2E-6,9.999999999999999E-5,3.0,7.0,5.0,1.0,3.0,7.0,9.399999999999999E-7,9.399999999999999E-7,9.399999999999999E-7,9.1E-7,3.0E-7,8.0E-7,51.959,2.9278E-4,4.6029E7,65.304
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.979999999999999E-5,3.09E-5,7.3999999999999995E-6,7.599999999999999E-6,5.7799999999999995E-5,5.0,7.0,3.0,5.0,3.0,3.0,9.3E-7,9.399999999999999E-7,9.200000000000001E-7,9.200000000000001E-7,4.4E-7,6.699999999999999E-7,51.334,3.4892E-4,6.0228E7,62.295
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.979999999999999E-5,1.6E-5,7.3999999999999995E-6,7.599999999999999E-6,5.7799999999999995E-5,5.0,7.0,3.0,5.0,3.0,3.0,9.399999999999999E-7,9.399999999999999E-7,8.9E-7,9.200000000000001E-7,5.0E-7,6.9E-7,51.739,2.9022E-4,4.5943E7,61.701
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.089999999999999E-5,2.75E-5,2.12E-5,8.4E-6,9.999999999999999E-5,5.0,5.0,8.0,1.0,1.0,1.0,9.399999999999999E-7,9.3E-7,9.000000000000001E-7,8.699999999999999E-7,3.5E-7,7.2E-7,51.543,2.9653E-4,4.9617E7,62.073
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.63E-5,2.3E-5,4.2E-6,5.0999999999999995E-6,6.12E-5,3.0,5.0,7.0,1.0,3.0,7.0,9.200000000000001E-7,9.3E-7,9.399999999999999E-7,8.699999999999999E-7,3.0E-7,6.0E-7,51.684,2.388E-4,3.9875E7,71.543
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.78E-5,3.28E-5,6.899999999999999E-6,9.100000000000001E-6,9.999999999999999E-5,5.0,3.0,8.0,3.0,7.0,3.0,9.399999999999999E-7,9.3E-7,8.8E-7,8.9E-7,3.0E-7,7.7E-7,52.671,2.3702E-4,3.574E7,70.527
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.14E-5,3.28E-5,7.2E-6,7.2E-6,9.479999999999999E-5,5.0,3.0,3.0,3.0,3.0,3.0,9.399999999999999E-7,9.399999999999999E-7,9.1E-7,9.200000000000001E-7,3.0E-7,6.4E-7,50.936,3.0961E-4,5.5241E7,64.64
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.18E-5,3.2399999999999995E-5,4.2499999999999996E-5,7.2999999999999996E-6,5.8299999999999994E-5,5.0,3.0,8.0,5.0,1.0,5.0,9.399999999999999E-7,9.399999999999999E-7,9.200000000000001E-7,9.000000000000001E-7,4.8E-7,8.0E-7,51.699,3.3866E-4,5.4014E7,61.524
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,6.11E-5,1.43E-5,9.2E-6,2.6999999999999996E-6,4.9199999999999997E-5,3.0,1.0,8.0,3.0,1.0,3.0,9.399999999999999E-7,7.599999999999999E-7,6.499999999999999E-7,8.1E-7,3.0E-7,6.1E-7,52.429,3.2228E-4,6.2417E7,60.214
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,6.249999999999999E-5,1.47E-5,8.8E-6,2.6999999999999996E-6,4.679999999999999E-5,3.0,1.0,8.0,3.0,1.0,3.0,9.399999999999999E-7,7.599999999999999E-7,6.699999999999999E-7,7.399999999999999E-7,3.0E-7,5.900000000000001E-7,51.97,3.1986E-4,6.2349E7,61.707
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,6.91E-5,1.31E-5,1.17E-5,2.8E-6,4.9199999999999997E-5,1.0,1.0,8.0,1.0,1.0,1.0,9.399999999999999E-7,7.2E-7,6.499999999999999E-7,8.2E-7,3.0E-7,5.5E-7,51.827,3.4023E-4,6.689E7,60.035
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,6.979999999999999E-5,1.33E-5,1.32E-5,3.2999999999999997E-6,3.28E-5,3.0,1.0,8.0,3.0,1.0,3.0,9.399999999999999E-7,7.5E-7,6.800000000000001E-7,9.399999999999999E-7,4.0E-7,6.800000000000001E-7,52.804,2.8752E-4,4.7421E7,67.704
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,6.429999999999999E-5,1.6E-5,9.100000000000001E-6,3.2999999999999997E-6,4.7199999999999995E-5,3.0,5.0,7.0,1.0,1.0,1.0,9.399999999999999E-7,7.399999999999999E-7,6.3E-7,6.2E-7,3.2E-7,5.8E-7,51.16,3.4365E-4,6.8294E7,61.782
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,7.549999999999999E-5,2.09E-5,1.0E-6,3.0E-6,4.4999999999999996E-5,5.0,1.0,5.0,3.0,1.0,1.0,9.399999999999999E-7,9.1E-7,9.3E-7,3.4E-7,3.0E-7,5.2E-7,48.468,3.4636E-4,6.9794E7,62.986
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2E-6,7.589999999999999E-5,1.67E-5,6.799999999999999E-6,4.5E-6,5.73E-5,3.0,3.0,8.0,3.0,1.0,5.0,9.399999999999999E-7,8.4E-7,7.1E-7,9.399999999999999E-7,3.4E-7,6.699999999999999E-7,52.732,3.0678E-4,5.069E7,64.738
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2E-6,6.879999999999999E-5,1.47E-5,6.799999999999999E-6,3.5999999999999994E-6,4.67E-5,3.0,3.0,8.0,3.0,1.0,5.0,9.399999999999999E-7,8.4E-7,7.1E-7,9.3E-7,3.7E-7,7.2E-7,53.126,3.3467E-4,5.437E7,61.391
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.46E-5,4.149999999999999E-5,4.2E-6,4.2999999999999995E-6,3.1299999999999995E-5,1.0,1.0,7.0,1.0,1.0,3.0,8.1E-7,9.399999999999999E-7,9.000000000000001E-7,7.799999999999999E-7,3.3E-7,5.5E-7,50.829,3.3442E-4,5.7889E7,74.811
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.999999999999999E-5,2.06E-5,6.4E-6,5.7E-6,1.88E-5,1.0,1.0,7.0,1.0,7.0,3.0,9.000000000000001E-7,9.399999999999999E-7,8.8E-7,9.1E-7,7.8E-7,6.0E-7,51.262,3.404E-4,5.4817E7,68.886
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,3.6899999999999996E-5,1.33E-5,2.6399999999999998E-5,3.5999999999999994E-6,5.2799999999999996E-5,1.0,3.0,1.0,1.0,3.0,8.0,9.000000000000001E-7,8.0E-7,3.8999999999999997E-7,8.9E-7,3.0E-7,8.4E-7,52.747,3.42E-4,5.4919E7,65.212
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.939999999999999E-5,3.4899999999999995E-5,4.7499999999999996E-5,5.899999999999999E-6,6.319999999999999E-5,1.0,3.0,1.0,3.0,1.0,7.0,9.200000000000001E-7,9.399999999999999E-7,9.399999999999999E-7,9.399999999999999E-7,3.5E-7,6.800000000000001E-7,51.332,3.2522E-4,5.6208E7,64.777
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.649999999999999E-5,3.1799999999999994E-5,6.049999999999999E-5,8.4E-6,9.269999999999999E-5,1.0,1.0,1.0,1.0,1.0,8.0,9.399999999999999E-7,9.399999999999999E-7,9.3E-7,9.399999999999999E-7,3.4E-7,5.7E-7,49.471,3.265E-4,5.8673E7,63.575
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.13E-5,2.59E-5,2.07E-5,7.499999999999999E-6,4.039999999999999E-5,5.0,1.0,1.0,1.0,1.0,7.0,9.399999999999999E-7,9.399999999999999E-7,9.3E-7,9.399999999999999E-7,6.0E-7,6.9E-7,51.359,3.2128E-4,5.1801E7,65.965
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.819999999999999E-5,1.84E-5,5.0799999999999995E-5,2.2E-6,1.0700000000000001E-5,1.0,1.0,1.0,7.0,7.0,7.0,9.399999999999999E-7,9.399999999999999E-7,9.200000000000001E-7,9.200000000000001E-7,7.5E-7,5.8E-7,51.378,3.4823E-4,6.1086E7,63.219
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.999999999999999E-5,1.57E-5,1.64E-5,1.1E-6,5.199999999999999E-6,1.0,1.0,1.0,7.0,7.0,7.0,9.200000000000001E-7,9.399999999999999E-7,9.399999999999999E-7,9.000000000000001E-7,9.0E-7,6.3E-7,52.254,3.1353E-4,4.979E7,67.122
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.85E-5,2.06E-5,1.16E-5,6.099999999999999E-6,2.6E-5,1.0,1.0,1.0,3.0,8.0,7.0,9.3E-7,9.399999999999999E-7,9.200000000000001E-7,9.1E-7,7.3E-7,6.800000000000001E-7,51.966,3.3064E-4,5.2736E7,64.573
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.939999999999999E-5,1.71E-5,1.64E-5,1.1E-6,5.199999999999999E-6,1.0,1.0,1.0,7.0,7.0,7.0,8.8E-7,9.399999999999999E-7,9.399999999999999E-7,9.000000000000001E-7,9.0E-7,6.3E-7,52.116,3.3694E-4,5.3642E7,66.024
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.51E-5,1.96E-5,4.3899999999999996E-5,2.2E-6,9.7E-6,1.0,1.0,1.0,5.0,7.0,7.0,9.3E-7,9.399999999999999E-7,8.9E-7,9.399999999999999E-7,7.8E-7,5.900000000000001E-7,51.591,3.4946E-4,6.0993E7,64.479
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.709999999999999E-5,2.76E-5,4.5499999999999995E-5,6.4E-6,2.38E-5,1.0,1.0,1.0,7.0,8.0,8.0,9.399999999999999E-7,9.399999999999999E-7,9.399999999999999E-7,9.200000000000001E-7,9.0E-7,8.8E-7,52.798,3.2543E-4,4.8976E7,62.807
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.279999999999999E-5,1.39E-5,6.899999999999999E-6,2.3E-6,1.18E-5,1.0,1.0,1.0,3.0,7.0,7.0,9.000000000000001E-7,9.399999999999999E-7,8.699999999999999E-7,9.399999999999999E-7,6.699999999999999E-7,5.7E-7,51.935,3.2492E-4,5.395E7,66.816
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.41E-5,8.0E-6,1.6E-6,1.9E-6,1.11E-5,1.0,7.0,3.0,3.0,5.0,7.0,8.699999999999999E-7,9.3E-7,5.8E-7,7.399999999999999E-7,7.8E-7,6.9E-7,52.531,3.1997E-4,5.0735E7,64.925
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.51E-5,8.2E-6,8.8E-6,1.0E-6,7.8E-6,5.0,8.0,5.0,1.0,7.0,7.0,9.399999999999999E-7,7.3E-7,4.6999999999999995E-7,5.699999999999999E-7,5.599999999999999E-7,6.1E-7,50.288,3.4844E-4,6.0229E7,70.881
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.6699999999999996E-5,8.0E-6,1.32E-5,1.9E-6,1.11E-5,3.0,7.0,1.0,7.0,5.0,8.0,8.699999999999999E-7,9.399999999999999E-7,5.2E-7,7.2E-7,7.8E-7,6.800000000000001E-7,51.969,3.4034E-4,5.7408E7,64.267
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.41E-5,8.0E-6,7.1E-6,1.9E-6,1.11E-5,3.0,7.0,3.0,3.0,5.0,8.0,8.699999999999999E-7,9.200000000000001E-7,6.6E-7,7.399999999999999E-7,7.9E-7,6.800000000000001E-7,52.686,2.9457E-4,4.6363E7,65.55
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.89E-5,1.52E-5,2.3899999999999998E-5,1.0E-6,6.199999999999999E-6,1.0,3.0,5.0,3.0,1.0,7.0,9.3E-7,8.499999999999999E-7,8.1E-7,9.200000000000001E-7,6.4E-7,6.4E-7,52.649,3.069E-4,5.1623E7,71.455
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.56E-5,3.17E-5,6.19E-5,3.1E-6,4.9E-5,1.0,3.0,7.0,7.0,1.0,5.0,9.399999999999999E-7,9.200000000000001E-7,9.399999999999999E-7,9.000000000000001E-7,3.0E-7,6.6E-7,51.808,3.3329E-4,6.2997E7,62.128
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.36E-5,1.51E-5,5.7199999999999994E-5,1.0E-6,1.67E-5,1.0,3.0,7.0,3.0,1.0,5.0,9.000000000000001E-7,8.8E-7,9.3E-7,9.000000000000001E-7,3.1E-7,6.1E-7,51.863,3.2982E-4,5.9286E7,66.326
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.89E-5,1.4599999999999999E-5,5.999999999999999E-6,1.0E-6,6.699999999999999E-6,1.0,3.0,5.0,3.0,3.0,7.0,9.399999999999999E-7,8.699999999999999E-7,7.799999999999999E-7,6.800000000000001E-7,5.5E-7,6.2E-7,51.88,3.1805E-4,5.4146E7,71.178
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.29E-5,2.29E-5,5.4399999999999994E-5,2.6999999999999996E-6,4.0499999999999995E-5,1.0,3.0,7.0,7.0,1.0,5.0,9.399999999999999E-7,9.000000000000001E-7,9.399999999999999E-7,9.000000000000001E-7,3.0E-7,5.8E-7,51.071,3.1724E-4,6.0542E7,65.541
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.719999999999999E-5,1.79E-5,5.4E-5,2.4999999999999998E-6,4.2499999999999996E-5,1.0,5.0,7.0,5.0,1.0,5.0,9.399999999999999E-7,9.1E-7,9.399999999999999E-7,9.1E-7,3.0E-7,5.2E-7,50.479,3.27E-4,6.4208E7,62.447
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.369999999999999E-5,2.3899999999999998E-5,5.069999999999999E-5,3.8E-6,5.239999999999999E-5,1.0,1.0,7.0,7.0,1.0,5.0,9.3E-7,8.9E-7,9.3E-7,8.699999999999999E-7,3.0E-7,5.0E-7,49.629,3.2908E-4,6.5236E7,65.518
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.28E-5,2.8499999999999998E-5,5.319999999999999E-5,3.8E-6,5.239999999999999E-5,1.0,1.0,7.0,7.0,1.0,5.0,9.3E-7,8.8E-7,9.399999999999999E-7,8.2E-7,3.0E-7,5.3E-7,49.9,3.4066E-4,6.749E7,64.726
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.0599999999999996E-5,1.71E-5,3.0E-6,5.4E-6,6.28E-5,5.0,1.0,3.0,7.0,8.0,5.0,8.6E-7,8.4E-7,7.599999999999999E-7,6.499999999999999E-7,3.0E-7,5.0E-7,48.753,3.4067E-4,6.3772E7,65.237
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.049999999999999E-5,1.97E-5,2.4999999999999998E-6,6.5999999999999995E-6,7.219999999999999E-5,5.0,1.0,3.0,7.0,8.0,5.0,8.6E-7,8.6E-7,7.599999999999999E-7,6.499999999999999E-7,3.0E-7,4.9E-7,48.251,3.4618E-4,6.5033E7,65.902
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.17E-5,2.26E-5,2.29E-5,4.5E-6,3.89E-5,1.0,8.0,8.0,7.0,1.0,1.0,8.8E-7,9.399999999999999E-7,9.399999999999999E-7,9.399999999999999E-7,3.8999999999999997E-7,6.0E-7,50.863,3.422E-4,5.9505E7,67.502
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.049999999999999E-5,1.55E-5,8.7E-6,5.4E-6,5.4399999999999994E-5,5.0,1.0,3.0,7.0,8.0,5.0,8.6E-7,8.4E-7,6.9E-7,6.499999999999999E-7,3.0E-7,5.1E-7,48.989,3.0086E-4,5.3693E7,70.601
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.989999999999999E-5,1.51E-5,2.93E-5,5.199999999999999E-6,6.96E-5,1.0,8.0,7.0,3.0,8.0,5.0,9.200000000000001E-7,8.1E-7,4.9E-7,7.599999999999999E-7,3.0E-7,9.0E-7,53.121,2.8099E-4,4.3538E7,65.029
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.569999999999999E-5,1.85E-5,2.9599999999999998E-5,4.8E-6,6.419999999999999E-5,1.0,7.0,5.0,3.0,8.0,5.0,9.399999999999999E-7,9.399999999999999E-7,5.599999999999999E-7,7.2E-7,3.2E-7,9.0E-7,52.811,3.1165E-4,4.9867E7,60.643
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.349999999999999E-5,1.79E-5,3.28E-5,4.9E-6,7.309999999999999E-5,1.0,7.0,7.0,3.0,8.0,5.0,9.399999999999999E-7,8.8E-7,5.2E-7,6.2E-7,3.0E-7,9.0E-7,52.01,3.0158E-4,4.8904E7,60.598
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.0199999999999995E-5,1.67E-5,2.54E-5,8.5E-6,9.999999999999999E-5,1.0,5.0,5.0,1.0,8.0,8.0,9.399999999999999E-7,5.1E-7,6.499999999999999E-7,9.399999999999999E-7,3.0E-7,5.3E-7,49.095,3.1439E-4,5.6608E7,65.291
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,3.929999999999999E-5,2.29E-5,3.2399999999999995E-5,6.899999999999999E-6,9.259999999999999E-5,1.0,3.0,3.0,1.0,5.0,8.0,9.399999999999999E-7,5.699999999999999E-7,5.9E-7,9.399999999999999E-7,3.0E-7,7.3E-7,51.775,3.1378E-4,5.3591E7,63.629
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,6.85E-5,2.61E-5,1.5799999999999998E-5,1.0E-6,1.16E-5,1.0,3.0,3.0,7.0,1.0,7.0,8.699999999999999E-7,7.900000000000001E-7,9.3E-7,9.1E-7,3.0E-7,7.4E-7,53.177,3.3527E-4,5.1849E7,74.21
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.599999999999999E-5,1.0700000000000001E-5,1.1E-6,1.0E-6,8.4E-6,3.0,5.0,1.0,7.0,1.0,5.0,9.3E-7,8.299999999999999E-7,9.399999999999999E-7,8.6E-7,6.699999999999999E-7,5.4E-7,50.688,3.3973E-4,6.1833E7,62.124
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.039999999999999E-5,1.19E-5,5.6E-6,1.0E-6,7.1E-6,3.0,3.0,1.0,7.0,1.0,5.0,9.399999999999999E-7,8.6E-7,8.699999999999999E-7,8.699999999999999E-7,6.699999999999999E-7,6.800000000000001E-7,53.014,2.8774E-4,4.84E7,68.427
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.45E-5,1.0700000000000001E-5,1.0E-6,1.0E-6,8.4E-6,3.0,5.0,1.0,7.0,1.0,5.0,9.3E-7,8.299999999999999E-7,9.399999999999999E-7,8.2E-7,6.699999999999999E-7,5.4E-7,50.798,3.2385E-4,5.8893E7,62.353
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.389999999999999E-5,2.23E-5,1.0E-6,1.8E-6,7.9E-6,3.0,1.0,1.0,7.0,1.0,7.0,9.000000000000001E-7,9.1E-7,9.399999999999999E-7,8.4E-7,8.0E-7,5.4E-7,50.366,3.4814E-4,6.3521E7,66.615
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.869999999999999E-5,1.15E-5,1.0E-6,1.0E-6,6.5999999999999995E-6,3.0,3.0,1.0,7.0,1.0,5.0,9.399999999999999E-7,8.1E-7,9.399999999999999E-7,6.800000000000001E-7,7.5E-7,4.7E-7,49.641,3.4797E-4,6.5578E7,63.56
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.14E-5,1.34E-5,3.2099999999999994E-5,2.67E-5,9.709999999999999E-5,3.0,3.0,3.0,1.0,3.0,7.0,9.3E-7,5.9E-7,5.3E-7,9.399999999999999E-7,7.4E-7,6.4E-7,49.198,3.2043E-4,4.8507E7,61.394
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.06E-5,1.34E-5,2.88E-5,2.05E-5,9.989999999999999E-5,1.0,3.0,3.0,1.0,5.0,3.0,9.3E-7,6.0E-7,4.5E-7,8.499999999999999E-7,5.2E-7,6.4E-7,49.159,3.4407E-4,5.377E7,64.395
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.51E-5,1.29E-5,3.36E-5,3.01E-5,9.929999999999999E-5,3.0,3.0,3.0,1.0,5.0,3.0,9.200000000000001E-7,7.2E-7,5.3E-7,9.399999999999999E-7,5.7E-7,4.9E-7,46.337,3.3685E-4,5.2916E7,66.824
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.1299999999999994E-5,1.34E-5,3.11E-5,3.3199999999999994E-5,9.669999999999999E-5,3.0,3.0,3.0,1.0,5.0,7.0,9.399999999999999E-7,5.399999999999999E-7,5.3E-7,8.6E-7,7.2E-7,5.2E-7,47.077,3.3384E-4,5.2355E7,62.95
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.51E-5,1.29E-5,3.7E-5,3.01E-5,9.839999999999999E-5,3.0,3.0,3.0,1.0,5.0,3.0,9.200000000000001E-7,7.2E-7,5.2E-7,9.200000000000001E-7,5.7E-7,4.9E-7,46.289,3.3663E-4,5.2954E7,67.058
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.79E-5,2.66E-5,1.1E-6,8.0E-6,9.979999999999999E-5,7.0,1.0,1.0,1.0,7.0,3.0,9.000000000000001E-7,9.200000000000001E-7,7.2E-7,5.9E-7,3.1E-7,7.2E-7,51.472,3.4193E-4,5.7254E7,60.922
